#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
NOT_DESCENDANT_OF_A_JEWISH_SAINT;Is NOT the descendant of a Saintly Bloodline commended by the [jewish.GetName] community;N'est pas un descendant d'une sainte lignée louée par la communauté [jewish.GetName];Ist NICHT der Nachkomme einer Heiligen Blutlinie, die von der [jewish.GetName] Gemeinde belobigt wurde;;NO es descendiente de un linaje santo elogiado por la comunidad [jewish.GetName].;;;;;;;;;x
NOT_DISCONNECTED_PROVINCE_STARTS;No Disconnected Province;Pas de province non reliée;Keine abgetrennte Provinz;;Ninguna provincia desconectada;;;;;;;;;x
NOT_ENOUGH_PIETY;(§RX§!) Has $COST|G$ Piety;(§RX§!) A $COST|G$ Piété;(§RX§!) Hat $COST|G$ Pietät;;(§RX§!) Tiene $COST|G$ piedad;;;;;;;;;x
NOT_ENOUGH_PIETY_FOR_CHANGE;§RNeed $PIETY|Y$ §RPiety§!;§RA besoin $PIETY|Y$ en §RPiété§!;§RBenötigt $PIETY|Y$ Pietät§!;;§RNecesita $PIETY|Y$ §Rpiedad§!;;;;;;;;;x
NOT_FORBIDDEN_LEAD_SELF;§YLeading Armies§!\nYou are allowed to lead armies.\nPersonally leading one of your own armies would give it a §YMorale§! boost.\n§GClick to recall and forbid yourself from leading armies.§!;§YMener des armées§!\nVous avez actuellement le droit de diriger des armées.\nMener en personne une de vos armées lui octroierait un bonus en §Ymoral§!.\n§GCliquez pour vous interdire de diriger des armées.§!;§YArmee anführen§!\nEuch ist es erlaubt Armeen anzuführen.\nDas persönliche Anführen einer Eurer eigenen Armeen gibt einen §YMoralbonus§!.\n§GKlicken, um Euch selbst das Führen von Armeen zu verbieten.§!;;§YMandar ejércitos§!\nSe te permite mandar ejércitos.\nDirigir personalmente uno de tus ejércitos le daría una inyección de §Ymoral§!.\n§GPincha para traerte de vuelta y prohibirte mandar ejércitos.§!;;;;;;;;x
NOT_HAS_ELECTOR_STANCE_TRIGGER;Does NOT have the succession election view $STANCE|Y$;N'a pas le positionnement '$STANCE|Y$' aux élections pour la succession;Hat NICHT die Nachfolgeregelung $STANCE|Y$;;NO tiene la posición $STANCE|Y$ sobre la sucesión;;;;;;;;;x
NOT_HAS_PLEDGED_CRUSADE_DEFENSE_TRIGGER;Has NOT pledged to defend against the Crusade;N'a pas promis d'engager des troupes contre la croisade;Hat NICHT geschworen gegen den Kreuzzug zu verteidigen;;NO Ha prometido defender contra la cruzada;;;;;;;;;x
NOT_HAS_PLEDGED_CRUSADE_PARTICIPATION_TRIGGER;[Root.GetTitledFirstName] has not pledged to join the upcoming Crusade;[Root.Get_Le_TitledFirstName] n'a pas promis de rejoindre la croisade à venir;[Root.GetTitledFirstName] hat nicht geschworen dem kommenden Kreuzzug beizutreten;;[Root.GetTitledFirstName] no ha prometido unirse a la futura cruzada;;;;;x
NOT_HAS_SAME_ELECTOR_STANCE_AS_TRIGGER;Does NOT share succession election views with $CHAR|Y$;Ne partage pas avec $CHAR|Y$ le positionnement aux élections pour la succession;Teilt NICHT die gleiche Nachfolgeregelung wie $CHAR|Y$;;NO comparte posición sobre sucesión con $CHAR|Y$;;;;;;;;;x
NOT_HEIR_TITLE_TT;Not heir to any titles;Pas héritier d'un titre;Kein Erbe von Titeln;;No heredero de ningún título;;;;;x
NOT_IS_CRUSADE_TARGET_TRIGGER;Is NOT targeted by a Crusade;N'est pas la cible d'une croisade;Ist NICHT Ziel eines Kreuzzugs;;NO es el objetivo de una cruzada;;;;;;;;;x
NOT_IS_IN_SAME_UNIT_TRIGGER;Is NOT in the same unit as $WHO|Y$;N'est pas dans la même unité que $WHO|Y$;Ist NICHT in der gleichen Einheit wie $WHO|Y$;;NO está en la misma unidad que $WHO|Y$;;;;;;;;;x
NOT_IS_PREPARING_CRUSADE_TRIGGER;A Crusade is not currently being planned;Une croisade n'est pas actuellement planifiée;Momentan wird kein Kreuzzug geplant;;No se está planeando una cruzada;;;;;x
NOT_IS_RELIGION_CRUSADE_TARGET_TRIGGER;Religion is NOT targeted by a Crusade;La religion n'est pas ciblée pas une croisade;Religion ist NICHT Ziel eines Kreuzzugs;;Religión NO es el objetivo de una cruzada;;;;;;;;;x
NOT_IS_SOCIETY_TRIGGER;Society is NOT $SOCIETY|Y$;La société n'est pas '$SOCIETY|Y$';Gesellschaft ist NICHT $SOCIETY|Y$;;Sociedad NO es $SOCIETY|Y$;;;;;;;;;x
NOT_LAND_PATH_TRIGGER;Land path to $TO|Y$ does NOT exist;Il n'existe pas de chemin terrestre vers $TO|Y$;Landweg nach $TO|Y$ existiert NICHT;;NO hay ruta terrestre a $TO|Y$;;;;;;;;;x
NOT_LEADS_SUB_UNIT_TRIGGER;Is NOT leading a sub-unit;Ne mène pas une sous-unité;Führt keine Untereinheit an;;NO lidera una subunidad;;;;;;;;;x
NOT_LOCK_CRUSADE_TARGET_EFFECT;The target for the imminent Crusade can be changed;La cible pour la croisade imminente peut être changée;Das Ziel des bevorstehenden Kreuzzugs kann geändert werden;;Se puede cambiar el objetivo de la próxima cruzada;;;;;x
NOT_NAVAL_PATH_TRIGGER;Naval path to $TO|Y$ does NOT exist;Un accès naval vers $TO|Y$ n'existe pas;Flottenweg zu $TO|Y$ existiert NICHT;;NO existe ruta naval a $TO|Y$;;;;;;;;;x
NOT_RANDOM_WORLD_TRIGGER;Is NOT a Random World;N'est pas un monde aléatoire;Ist KEINE Zufällige Welt;;NO es un mundo aleatorio;;;;;;;;;x
NOT_RANDOMIZED_NAME_TRIGGER;Name is NOT randomized;Le nom n'est pas aléatoirisé;Name ist NICHT zufällig;;Nombre NO aleatorio;;;;;;;;;x
NOT_ROOT_RELIGION_PLAYABLE;§Y[Root.GetTitledName]'s§! religion is playable;La religion [Root.Get_du_TitledNameJ] est jouable;Die Religion von §Y[Root.GetTitledName]§! ist spielbar;;Puedes jugar con la religión de §Y[Root.GetTitledName]§!;;;;;;;;;x
NOT_SAME_BLOODLINE_TRIGGER;Is NOT $BLOODLINE|Y$;N'est pas $BLOODLINE|Y$;Ist NICHT $BLOODLINE|Y$;;NO es $BLOODLINE|Y$;;;;;;;;;x
NOT_SHATTERED_WORLD_TRIGGER;Is NOT a Shattered World;N'est pas un monde bouleversé;Ist KEINE zerschmetterte Welt;;NO es un Mundo en añicos;;;;;;;;;x
NOT_SOCIETY_HAS_MEMBERS_TRIGGER;Society does NOT have any members;La société n'a pas de membres;Gesellschaft hat KEINE Mitglieder;;Sociedad NO tiene miembros;;;;;;;;;x
NOT_SOCIETY_IS_ACTIVE_TRIGGER;Society is NOT active;La société n'est pas active;Gesellschaft ist NICHT aktiv;;Sociedad NO está activa;;;;;;;;;x
NOT_TRUE_BELIEVER;Is NOT a True Believer;N'est pas un vrai croyant;Ist KEIN wahrer Gläubiger;;NO es un verdadero creyente;;;;;;;;;x
NUM_CULTURE_PROVINCES_TRIGGER;Number of provinces of same Culture is $COMPARISON$ $VALUE|Y$;Le nombre de provinces de même culture est $COMPARISON$ $VALUE|Y$;Anzahl Provinzen mit gleicher Kultur ist $COMPARISON$ $VALUE|Y$;;El número de provincias con la misma cultura es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
NUM_RELIGION_PROVINCES_TRIGGER;Number of provinces of same Religion is $COMPARISON$ $VALUE|Y$;Le nombre de provinces de même religion est $COMPARISON$ $VALUE|Y$;Anzahl Provinzen mit gleicher Religion ist $COMPARISON$ $VALUE|Y$;;El número de provincias con la misma religión es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
OBSERVER;Observer;Observateur;Zuschauer;;Observador;;;;;;;;;x
OLD_ARTIFACT_DESTROYED_LOG;$CHARACTER|Y$ has had $ARTIFACT|Y$ removed from their Treasury.;$CHARACTER|Y$ a eu l'artefact '$ARTIFACT|Y$' retiré de son Trésor.;$ARTIFACT|Y$ wurde aus der Schatzkammer von $CHARACTER|Y$ entfernt.;;$CHARACTER|Y$ ha retirado $ARTIFACT|Y$ de su tesoro.;;;;;;;;x
OLD_ARTIFACT_DESTROYED_SETUP;Artifact removed;Artefact retiré;Artefakt entfernt;;Artefacto retirado;;;;;;;;x
OLD_SAVE_WARNING;§YThis save is old, and may have a variety of issues as a result§!;§YCette sauvegarde est ancienne et pourrait causer des problèmes§!;§YDieser Speicherstand ist alt und könnte zu einigen Problemen führen§!;;§YEsta partida es vieja y eso puede presentar una serie de problemas§!;;;;;;;;;x
only_one_vassalized_holy_order_TT;Can only have one Holy Order vassalized at a time;Ne peut avoir qu'un seul ordre sacré vassalisé à la fois;Es ist nur möglich einen Heiligen Orden gleichzeitig als Vasall zu haben;;Solo puede haber una orden sagrada vasalla;;;;;x
OPEN_ARTIFACT_HISTORY;§YOpen Artifact History§!;§YOuvrir l'historique de l'artefact§!;§YArtefakthistorie öffnen§!;;§YAbrir historia del artefacto§!;;;;;;;;;x
OPEN_ARTIFACT_HISTORY_DELAYED;Shows who has owned this artifact since the start of the campaign.;Affiche qui a détenu cet artefact depuis le début de la campagne.;Zeigt an, wer dieses Artefakt seit Beginn dieser Kampagne bereits besessen hat;;Muestra quién poseyó este artefacto desde el principio de la campaña;;;;;;;;;x
OPEN_EVENT_DEBUG;§GCTRL+Right-click to Open Event in Text Editor§!;§GCtrl+Clic droit pour ouvrir l'événement dans l'éditeur de texte§!;§GStrg+Rechtsklick, um das Event im Texteditor zu öffnen§!;;§GCTRL+clic derecho para abrir evento en editor de texto§!;;;;;;;;;x
OPEN_MASS_ACTIONS_TOOLTIP;§GLeft-click to Open Mass-actions§!;§GClic gauche pour ouvrir les actions de groupe§!;§GLinksklick, um Massenaktionen zu öffnen§!;;§GHaz clic izquierdo para abrir acciones en masa§!;;;;;;;;;x
OPEN_MASS_ACTIONS_TOOLTIP_DELAYED;Mass actions let you execute, ransom, or release your prisoners based on a variety of filters.;Les actions de groupe vous permettent d'exécuter, rançonner ou libérer vos prisonniers choisis selon certains critères.;Massenaktionen ermöglichen es Euch auf Grundlage einer Vielzahl von Filtern Gefangene hinzurichten, für Lösegeld freizukaufen oder freizulassen.;;Las acciones en masa te permiten ejecutar, rescatar o liberar a tus prisioneros basándose en una serie de filtros.;;;;;;;;;x
PAGAN_BAPTISM_DESC;§YRequest Mass Conversion§!;§YDemander une conversion de masse§!;§YMassenkonvertierung anfragen§!;;§YSolicita conversión en masa§!;;;;;;;;;x
PAGAN_BAPTISM_DESC_DELAYED;Select a ruler belonging to an organized religion, and petition him to sponsor the Mass Conversion of [Root.PrimaryTitle.GetName]. \nEmbracing one of the more civilized religions could help you in your efforts to centralize your realm and set aside your tribal ways.\n[Root.GetMassBaptismTribalAuthorityHint];Demander à un seigneur d'une religion organisée de patronner la conversion de masse [Root.PrimaryTitle.Get_du_Realm]. Embrasser une des religions plus civilisées pourrait vous aider à centraliser votre pays et abandonner vos traditions tribales.\n[Root.GetMassBaptismTribalAuthorityHint];Wählt einen Herrscher, der zu einer organisierten Religion gehört und fordert ihn auf, die Massenkonvertierung von [Root.PrimaryTitle.GetName] zu unterstützen.\nDie Annahme einer der zivilisierteren Religionen könnte Euch bei Euren Bemühungen helfen, Euer Reich zu zentralisieren und Euer Stammeswesen anzulegen.\n[Root.GetMassBaptismTribalAuthorityHint];;Selecciona un gobernante perteneciente a una religión organizada, y pídele que patrocine la conversión en masa de [Root.PrimaryTitle.GetName]. \nAdoptar una de las religiones más civilizadas puede ayudarte en tus esfuerzos por centralizar tu reino y apartar tus costumbres tribales.\n[Root.GetMassBaptismTribalAuthorityHint];;;;;;;;;x
PAGAN_BAPTISM_DISABLED;§RAll Requirements must be fulfilled and at least one potential Sponsor must be available and within range.§!;§RToutes les conditions doivent être remplies et au moins un patron potentiel doit être disponible et à portée diplomatique.§!;§RAlle Anforderungen müssen erfüllt sein und mindestens ein potenzieller Unterstützer muss verfügbar und in Reichweite sein.§!;;§RHay que cumplir todos los requisitos y debe haber al menos un patrocinador potencial disponible y al alcance.§!;;;;;;;;;x
PAGAN_HOLY_ORDER_FORMED_ALT;In the wake of the recent reformation a new Holy Order has been born. Hundreds of zealots already flock to its banners, ready to do war in defense of their faith.;À la suite de la récente réforme, un nouvel ordre saint est né. Des centaines d'adeptes affluent déjà vers ses bannières, prêts à faire la guerre pour défendre leur foi.;Im Zuge der jüngsten Reformation wurde ein neuer Orden gegründet. Hunderte von Zeloten strömen bereits zu den Fahnen, bereits, einen Krieg zur Verteidigung ihres Glaubens zu führen.;;Una nueva orden sagrada ha nacido a raíz de la reciente reforma. Cientos de fanáticos ya acuden en masa a sus estandartes, listos para luchar en defensa de su fe.;;;;;;;;;x
PENTARCHY_DRO;All $RELIGION$ kingdoms or empires also have their own autonomous Patriarchs. The Court Chaplain of such a kingdom or empire is also considered the Patriarch of that realm. He will always do what his liege asks of him, but only the $REL_HEAD_TITLE$ can grant the Invasion Casus Belli. Each autocephalous Patriarch controls Excommunication within their respective realm.;Tous les royaumes et empires de religion $RELIGION$ ont leur propre patriarche autonome. Le chapelain de la Cour y est aussi considéré comme le patriarche de cette juridiction. Il fera toujours ce que son seigneur lige lui demandera, mais seul le $REL_HEAD_TITLE$ peut accorder le casus belli d'invasion. Chaque patriarche autocéphale contrôle les excommunications dans sa juridiction.;Alle $RELIGION$en Königreiche und Kaiserreiche haben außerdem ihre eigenen autonomen Patriarchen. Der Hofkaplan eines solchen Reiches ist gleichzeitig auch der Patriarch des Reiches. Er wird grundsätzlich tun, was sein Lehnsherr von ihm verlangt, aber nur der $REL_HEAD_TITLE$ kann die Legitimation für den Kriegsgrund Invasion gewähren. Jeder autokephale Patriarch kontrolliert Exkommunikationen innerhalb seiner Jurisdiktion.;;Todos los reinos o imperios de $RELIGION$ también tienen sus propios patriarcas autónomos. El capellán de la Corte de tal reino o imperio también se considera el Patriarca de ese reino, siempre hará lo que su señor le pida, pero solo los $REL_HEAD_TITLE$ pueden conceder el casus belli de Invasión. Todo patriarca autocéfalo controla la excomunión dentro de su respectivo reino.;;;;;;;;;x
plaguebringers_recruit_block_tooltip;[GetPlaguebringersRecruitBlockDesc];[GetPlaguebringersRecruitBlockDesc];[GetPlaguebringersRecruitBlockDesc];;[GetPlaguebringersRecruitBlockDesc];;;;;;;;;x
plaguebringers_recruit_block_tooltip_real;Has not been approached by the Plaguebringers before.;N'a pas déjà été approché par les Porteurs de la Peste.;Wurde noch nicht von den Seuchenbringern angesprochen.;;Nunca ha tenido contacto con los pandemonios.;;;;;;;;;x
player_character_beneficiary_TT;You will now play as §Y[beneficiary_check_crusader_beneficiary.GetTitledName]§! instead of §Y[Root.GetTitledName]§!;Vous jouer maintenant [beneficiary_check_crusader_beneficiary.Get_le_TitledNameJ] au lieu [Root.Get_du_TitledNameJ].;Ihr werden nun als §Y[beneficiary_check_crusader_beneficiary.GetTitledName]§! anstatt von §Y[Root.GetTitledName]§! spielen;;Ahora jugarás como §Y[beneficiary_check_crusader_beneficiary.GetTitledName]§! en vez de §Y[Root.GetTitledName]§!;;;;;x
player_character_dynamic_crusader_state_TT;You will now play as §Y[current_crusade_beneficiary.GetTitledName]§! instead of §Y[Root.GetTitledName]§!;Vous jouer maintenant [current_crusade_beneficiary.Get_le_TitledNameJ] au lieu [Root.Get_du_TitledNameJ].;Ihr werden nun als §Y[current_crusade_beneficiary.GetTitledName]§! anstatt von §Y[Root.GetTitledName]§! spielen;;Ahora jugarás como §Y[current_crusade_beneficiary.GetTitledName]§! en vez de §Y[Root.GetTitledName]§!;;;;;x
player_character_TT;You will now play as §Y[new_crusader_king.GetTitledName]§! instead of §Y[Root.GetTitledName]§!;Vous jouer maintenant [new_crusader_king.Get_le_TitledNameJ] au lieu [Root.Get_du_TitledNameJ];Ihr werden nun als §Y[new_crusader_king.GetTitledName]§! anstatt von §Y[Root.GetTitledName]§! spielen;;Ahora jugarás como §Y[new_crusader_king.GetTitledName]§! en vez de §Y[Root.GetTitledName]§!;;;;;x
player_character_TT_HF25828;You will now play as §Y[From.GetTitledName]§! instead of §Y[Root.GetTitledName]§!.;Vous jouerez maintenant [From.Get_le_TitledNameJ] au lieu [Root.Get_du_TitledNameJ].;Ihr spielt nun als §Y[From.GetTitledName]§! statt §Y[Root.GetTitledName]§!.;;Ahora jugarás como §Y[From.GetTitledName]§! en vez de §Y[Root.GetTitledName]§!.;;;;;;;;x
pledge_crusade_alternate_crusades;Not currently part of another Crusade;Ne fait pas actuellement partie d'une autre croisade;Momentan nicht Teil eines anderen Kreuzzugs;;No es ahora parte de otra cruzada;;;;;x
PLEDGE_CRUSADE_DEFENSE_EFFECT;§Y[Root.GetTitledFirstName]§! pledges [Root.GetHerHis] troops in defense against the Crusade;[Root.Get_Le_TitledFirstNameJ] promet d'engager ses troupes dans la défense contre la croisade;§Y[Root.GetTitledFirstName]§! verpflichtet [Root.GetHerHis]e Truppen zur Verteidigung gegen den Kreuzzug;;§Y[Root.GetTitledFirstName]§! promete tropas para la defensa contra la cruzada;;;;;x
PLEDGE_CRUSADE_PARTICIPATION_EFFECT;§Y[Root.GetTitledFirstName]§! pledges [Root.GetHerHis] troops to the Crusade;[Root.Get_Le_TitledFirstNameJ] engage ses troupes dans la croisade;§Y[Root.GetTitledFirstName]§! verspricht [Root.GetHerHis]e Truppen dem kommenden Kreuzzug;;§Y[Root.GetTitledFirstName]§! promete sus tropas para la cruzada;;;;;x
PLEDGE_SUPPORT_TOOLTIP;§YPledge Support§!;§YPromettre un soutien§!;§YUnterstützung versprechen§!;;§YPromete apoyo§!;;;;;x
PLEDGE_SUPPORT_TOOLTIP_DELAYED;Pledging my support for the Crusade shows the whole world what a great [Root.Religion.GetGroupName] I am, though it will create the expectation of actually attending the Crusade. Rulers who do not follow through on their promises, or later on removes their pledge to the Crusade, might feel the Pope's wrath.;Promettre mon soutien dans la croisade montrera au monde entier que[Root.GetLLle] grand[Root.Get_E] [Root.GetReligiousGroupMascFem] je suis, bien que cela implique que l'on attende de moi que j'y participe bel et bien. Les dirigeants qui ne tiennent pas leur promesse ou rompent plus tard leur engagement dans la croisade pourraient subir le courroux du pape.;Meine Unterstützung für den Kreuzzug zu versprechen zeigt der ganzen Welt was für ein großartiger [Root.Religion.GetGroupName]er Gläubiger ich bin. Es schafft allerdings auch die Erwartung, dass ich tatsächlich am Kreuzzug teilnehme. Herrscher, die ihren Versprechen nicht nachkommen oder ihr Versprechen später zurückziehen könnten den Zorn des Papstes zu spüren bekommen.;;Prometer apoyo a la cruzada muestra al mundo entero qué gran [Root.Religion.GetGroupName] soy, aunque creará la expectación de que acuda de verdad a la cruzada. Los gobernantes que no cumplen sus promesas, o retiran más tarde su apoyo, pueden sentir la ira del papa.;;;;;x
PLEDGED_CRUSADE_DEFENSE_FORCES_JOIN;Pledged to Defend Against Crusade;A promis de se défendre contre la croisade;Schwor den Kreuzzug abzuwehren;;Prometió defensa contra la cruzada;;;;;;;;;x
PLEDGED_CRUSADE_PARTICIPATION_FORCES_JOIN;Pledged to Join Crusade;A promis de rejoindre la croisade;Schwor dem Kreuzzug beizutreten;;Prometió unirse a la cruzada;;;;;;;;;x
POLL_TAX_DESC;Population of other religion groups pay the [GetJizyaName] tax;La population des autres groupes religieux paie l'impôt [GetJizyaName];Die Bevölkerung anderer Religionsgruppen zahlen die [GetJizyaName]-Steuer;;La población de otros grupos religiosos paga el impuesto [GetJizyaName];;;;;;;;;x
POPE_AIREASON_MODIFIER_BAPTIZED_BY_ME;[From.GetTitledFirstName] §YBaptized§! [Root.GetTitledFirstName];[From.Get_Le_TitledFirstName] a §Ybaptisé§! [Root.Get_le_TitledFirstName];[From.GetTitledFirstName] §Ytaufte§! [Root.GetTitledFirstName];;[From.GetTitledFirstName] §Ybautizó§! a [Root.GetTitledFirstName];;;;;;;;x
POPE_AIREASON_MODIFIER_BAPTIZED_BY_ME_TARGET;[From.GetTitledFirstName] §YBaptized§! [FromFrom.GetTitledFirstName];[From.Get_Le_TitledFirstName] a §Ybaptisé§! [FromFrom.Get_le_TitledFirstName];[From.GetTitledFirstName] §Ytaufte§! [FromFrom.GetTitledFirstName];;[From.GetTitledFirstName] §Ybautizó§! a [FromFrom.GetTitledFirstName];;;;;;;;x
POPE_AIREASON_MODIFIER_BAPTIZED_CHILD;[Root.GetTitledFirstName] was §YBaptized§! by the Pope;[Root.Get_Le_TitledFirstName] a été §Ybaptisé[Root.Get_E]§! par le pape;[Root.GetTitledFirstName] wurde vom Papst §Ygetauft§!;;[Root.GetTitledFirstName] fue §Ybautizad[Root.GetOA]§! por el Papa;;;;;;;;x
