AbrahamDLC;Sons of Abraham;Les Fils d'Abraham (Sons of Abraham);Sons of Abraham;;Hijos de Abraham;;;;;;;;;x
DLC_dlc061_RECOMMENDATION_CHRISTIAN;The §Y$DLC_NAME$§! contains exclusive unit models for the Christian holy orders. Watch as these warriors of the faith march as unique-looking armies on the map.\n;Le DLC §Y$DLC_NAME$§! contient des modèles d'unités exclusifs pour les ordres sacrés chrétiens. Regardez comme ces guerriers de la foi marchant au pas ont l'air uniques sur la carte. \n;Der DLC §Y$DLC_NAME$§! enthält einzigartige Einheitenmodelle für christliche Ritterorden. Beobachtet diese Glaubenskrieger dabei, wie sie als einzigartig aussehende Armee auf der Karte marschieren.\n;;El §Y$DLC_NAME$§! contiene modelos de unidades únicas para las órdenes sagradas cristianas. Observa a estos guerreros de la fe marchar por el mapa como ejércitos únicos.\n;;;;;;;;;x
DLC_dlc061_TOOLTIP_DELAYED;- Five electro-orchestral soundtracks for Crusader Kings 2;- Cinq bandes sonores d'orchestres électroniques pour CKII;- Fünf elektro-orchestrale Musikstücke für Crusader Kings 2;;- Cinco pistas electroorquestales para Crusader Kings 2;;;;;;;;;x
DLC_dlc061_TOOLTIP_INSTANT;§YOrchestral House Lords§!;§YOrchestral House Lords§!;§YOrchestral House Lords§!;;§YHorse Lords orquestal§!;;;;;;;;;x
DLC_dlc062_RECOMMENDATION_CONCLAVE;§YConclave§! increases the challenge of the game by giving your councilors extra motivation to seize some of your power.\n;§YLe Conseil§! augmente le défi du jeu en donnant à vos conseillers une motivation supplémentaire de s'emparer de votre pouvoir.\n;§YConclave§! erhöht die Herausforderung des Spiels, indem es Ratsmitgliedern zusätzliche Motivationen gibt, etwas von Eurer Macht zu ergreifen.\n;;§YConclave§! aumenta el reto del juego dando motivos extras a tus consejeros para quitarte una parte de poder.\n;;;;;;;;;x
DLC_dlc062_TOOLTIP_DELAYED;- Council Power \n- Revised education system for royal children \n- The ability to request and call in Favors \n\nAdditional Features:\n- New childhood events \n- Rework of Laws;- Pouvoir du Conseil \n- Système d'éducation revu pour les enfants royaux \n- La capacité de demander et de rendre des faveurs \n\nCaractéristiques additionnelles : \n- De nouveaux événements d'enfance \n- Refonte des lois;- Bemächtigter Rat\n- Überarbeitetes Bildungssystem für adlige Kinder\n- Fähigkeit, Gefallen anzufordern und zu geben\n\nZusätzliche Inhalte:\n- Neue Kindheitsevents\n- Überarbeitung der Gesetze;;- Poder del consejo \n- Sistema de educación de hijos reales, revisado \n- Capacidad de pedir y cobrar favores \n\nExtras:\n- Nuevos eventos de infancia \n- Reelaboración de leyes;;;;;;;;;x
DLC_dlc062_TOOLTIP_INSTANT;§YConclave§!;§YConclave§! (Le Conseil);§YConclave§!;;§YConclave§!;;;;;;;;;x
DLC_dlc063_RECOMMENDATION_ADVISOR_BOTH;The §YConclave Content Pack§! contains exclusive advisor models for the §Y[Root.Culture.GetName]§! culture, for both female and male characters. The pack also includes additional content, such as more advisor models for other cultures.\n;Le §YConclave Content Pack§! (Pack de contenu 'Le Conseil') contient des modèles de conseillers exclusifs pour la culture §Y[Root.Culture.GetName]§!, pour les personnages féminins et masculins. Il comprend également du contenu supplémentaire, comme plus de modèles de conseillers pour d'autres cultures. \n;Das §YConclave Content Pack§! enthält einzigartige Beratermodelle, sowohl weiblich, als auch männlich, für die §Y[Root.Culture.GetName]e§! Kultur, sowie viele zusätzliche Inhalte, wie Beratermodelle für andere Kulturen.\n;;El §YPack de contenido de Conclave§! contiene modelos exclusivos de consejeros para la cultura §Y[Root.Culture.GetName]§!, hombres y mujeres. El pack también incluye contenido extra, como más modelos de consejeros para otras culturas.\n;;;;;;;;;x
DLC_dlc063_RECOMMENDATION_ADVISOR_BOTH_ALTAIC;The §YConclave Content Pack§! contains exclusive advisor models for the §Y[Root.Culture.GetName]§! culture, for both female and male characters. The pack also includes additional content, such as more advisor models for other cultures.\n;Le §YConclave Content Pack§! (Pack de contenu 'Le Conseil') contient des modèles de conseillers exclusifs pour la culture §Y[Root.Culture.GetName]§!, pour les personnages féminins et masculins. Il comprend également du contenu supplémentaire, comme plus de modèles de conseillers pour d'autres cultures.\n;Das §YConclave Content Pack§! enthält einzigartige Beratermodelle, sowohl weiblich, als auch männlich, für die §Y[Root.Culture.GetName]e§! Kultur, sowie viele zusätzliche Inhalte, wie Beratermodelle für andere Kulturen.\n;;El §YPack de contenido de Conclave§! contiene modelos exclusivos de consejeros para la cultura §Y[Root.Culture.GetName]§!, hombres y mujeres. El pack también incluye contenido extra, como más modelos de consejeros para otras culturas.\n;;;;;;;;;x
DLC_dlc063_RECOMMENDATION_ADVISOR_FEMALE;The §YConclave Content Pack§! contains exclusive female advisor models for the Christian §Y[Root.Culture.GetName]§! culture. The pack also includes additional content, such as more advisor models for other cultures.\n;Le §YConclave Content Pack§! (Pack de contenu 'Le Conseil') contient des modèles féminins exclusifs pour la culture chrétienne §Y[Root.Culture.GetName]§! et du contenu supplémentaire, comme plus de modèles de conseillers pour d'autres cultures. \n;Das §YConclave Content Pack§! enthält einzigartige weibliche Beratermodelle für christliche §Y[Root.Culture.GetName]e§! Kulturen, sowie viele zusätzliche Inhalte, wie Beratermodelle für andere Kulturen.\n;;El §YPack de contenido de Conclave§! contiene modelos exclusivos de consejeras para la cultura §Y[Root.Culture.GetName]§! cristiana. El pack también incluye contenido extra, como más modelos de consejeros para otras culturas.\n;;;;;;;;;x
DLC_dlc063_RECOMMENDATION_ADVISOR_FEMALE_CENTRAL_GERMANIC_AND_LATIN;The §YConclave Content Pack§! contains exclusive female advisor models for the Christian §Y[Root.Culture.GetName]§! culture. The pack also includes additional content, such as more advisor models for other cultures.\n;Le §YConclave Content Pack§! (Pack de contenu 'Le Conseil') contient des modèles féminins exclusifs pour la culture chrétienne §Y[Root.Culture.GetName]§! et du contenu supplémentaire, comme plus de modèles de conseillers pour d'autres cultures. \n;Das §YConclave Content Pack§! enthält einzigartige weibliche Beratermodelle für christliche §Y[Root.Culture.GetName]e§! Kulturen, sowie viele zusätzliche Inhalte, wie Beratermodelle für andere Kulturen.\n;;El §YPack de contenido de Conclave§! contiene modelos exclusivos de consejeras para la cultura §Y[Root.Culture.GetName]§! cristiana. El pack también incluye contenido extra, como más modelos de consejeros para otras culturas.\n;;;;;;;;;x
DLC_dlc063_RECOMMENDATION_ADVISOR_FEMALE_EAST_SLAVIC;The §YConclave Content Pack§! contains exclusive female advisor models for the Christian §Y[Root.Culture.GetName]§! culture. The pack also includes additional content, such as more advisor models for other cultures.\n;Le §YConclave Content Pack§! (Pack de contenu 'Le Conseil') contient des modèles féminins exclusifs pour la culture chrétienne §Y[Root.Culture.GetName]§! et du contenu supplémentaire, comme plus de modèles de conseillers pour d'autres cultures. \n;Das §YConclave Content Pack§! enthält einzigartige weibliche Beratermodelle für christliche §Y[Root.Culture.GetName]e§! Kulturen, sowie viele zusätzliche Inhalte, wie Beratermodelle für andere Kulturen.\n;;El §YPack de contenido de Conclave§! contiene modelos exclusivos de consejeras para la cultura §Y[Root.Culture.GetName]§! cristiana. El pack también incluye contenido extra, como más modelos de consejeros para otras culturas.\n;;;;;;;;;x
DLC_dlc063_RECOMMENDATION_BOATS;The §YConclave Content Pack§! contains unique boat models for naval units of §YIndian§! and §YArabic§! cultures. Additionally, the pack comes with many exclusive advisor models for the Western Christian cultures, and Steppe Cultures.\n;Le §YConclave Content Pack§! (Pack de contenu 'Le Conseil') contient des modèles de bateaux uniques pour les cultures indiennes et arabes, ainsi que de nombreux modèles de conseillers exclusifs pour les cultures chrétiennes occidentales et celles des steppes. \n;Das §YConclave Content Pack§! enthält einzigartige Schiffsmodelle für §Yindische§! und §Yarabische§! Kulturen, sowie viele zusätzliche Beratermodelle für westlich christliche Kulturen und Kulturen der Steppe.\n;;El §YPack de contenido de Conclave§! contiene unidades navales únicas §Yindias§! y §Yárabes§!.Además, el pack trae modelos exclusivos de consejeros para las culturas occidentales y de la estepa.\n;;;;;;;;;x
DLC_dlc063_RECOMMENDATION_FINNO_UGRIC;The §YConclave Content Pack§! contains a portrait pack for characters of the Finno-Ugric cultures. Additionally, the pack comes with many exclusive advisor models for the Western Christian cultures, and Steppe Cultures.\n;Le §YConclave Content Pack§! (Pack de contenu 'Le Conseil') contient un pack de portraits pour les personnages des cultures finno-ougriennes et de nombreux modèles de conseillers exclusifs pour les cultures chrétiennes occidentales et celles des steppes. \n;Das §YConclave Content Pack§! enthält Porträts für finnisch-ugrische Charakere, sowie viele zusätzliche Beratermodelle für westlich christliche Kulturen und Kulturen der Steppe.\n;;El §YPack de contenido de Conclave§! contiene un pack de retratos para personajes de culturas finoúgrias. Además, el pack trae modelos exclusivos de consejeros para las culturas occidentales y de la estepa.\n;;;;;;;;;x
DLC_dlc063_TOOLTIP_DELAYED;- Corners of the Earth Building Pack: Historical buildings appear on the map \n- Finno-Ugric Portrait Pack \n- Indian and Arabic Boats Unit Pack \n- Mongol/Steppe Male and Female Councilor Model Pack \n- Western/Christian Female Councilor Model Pack \n- New Event Pictures and one new loading screen;- Pack de bâtiments historiques qui apparaissent sur la carte \n- Pack de portraits finno-ougriens \n- Pack de navires indiens et arabes \n- Pack de modèles de conseillers pour les Mongols et la Steppe \n- Pack de modèles de conseillères occidentales et chrétiennes \n- De nouvelles images d'événements et un nouvel écran de chargement;- Historische Gebäude auf der Karte\n- Finnisch-ugrisches Porträts\n- Indische und arabische Schiffsmodelle\n- Mongolische und nomadische Modelle für männliche und weibliche Ratsmitglieder\n- Westliche und christliche Modelle für weibliche Ratsmitglieder\n- Neue Bilder für Events und ein neuer Ladebildschirm;;- Pack de edificios de rincones de la Tierra: aparecen edificios históricos en el mapa \n- Retratos finoúgríos \n- Unidades navales indias y árabes \n- Modelos de consejeros masculinos y femeninos mongoles/de las estepas \n- Modelos de consejeras occidentales/cristianas \n- Nuevas imágenes de eventos y nueva pantalla de carga;;;;;;;;;x
DLC_dlc063_TOOLTIP_INSTANT;§YConclave Content Pack§!;§YConclave Content Pack§! (Pack de contenu 'Le Conseil');§YConclave Content Pack§!;;§YContenidos Conclave§!;;;;;;;;;x
DLC_dlc064_TOOLTIP_DELAYED;- Six metal soundtracks with focus on Vikings;- Six bandes sonores de metal sur les Vikings;- Sechs Metal-Musikstücke mit dem Fokus auf Wikinger;;- Seis pistas de metal centradas en los vikingos;;;;;;;;;x
DLC_dlc064_TOOLTIP_INSTANT;§YViking Metal§!;§YViking Metal§! (Musique metal viking);§YViking Metal§!;;§YMetal vikingo§!;;;;;;;;;x
DLC_dlc065_RECOMMENDATION_INDIA;This is a free DLC. The §Y$DLC_NAME$§! will make the characters of §Y[Root.Culture.GetName]§! culture appear unique in your game, with a wide arrange of face combinations for both male and female characters.\n;Ceci est un DLC gratuit. Le DLC §Y$DLC_NAME$§! rendra les personnages de culture §Y[Root.Culture.GetName]§! uniques dans votre jeu, avec une grande variété de combinaisons de visages pour hommes et femmes. \n;Dies ist ein kostenloser Inhalt. Der DLC §Y$DLC_NAME$§! gibt Charakteren der §Y[Root.Culture.GetName]en§! Kultur ein einzigartiges Aussehen im Spiel und enthält duzende Gesichterkombinationen für männliche und weibliche Charaktere.\n;;Este es un DLC gratis. El §Y$DLC_NAME$§! dará un aspecto único a los personajes de la cultura §Y[Root.Culture.GetName]§! de tu partida, con miles de combinaciones de rostros para personajes masculinos y femeninos.\n;;;;;;;;;x
DLC_dlc065_TOOLTIP_DELAYED;- Unique face combinations for characters of Southern Indian cultures \n\n * Please note that you might have been granted ownership of this DLC through owning other Crusader Kings II content.;- Des visages uniques pour les personnages des cultures sud-indiennes \n\n * Veuillez noter que vous pourriez posséder ce DLC via un autre contenu CKII.;- Einzigartiger Gesichterkombinationen für Charaktere südindischer Kulturen\n\n * Anmerkung: Ihr könntet dieses DLC besitzen, weil es Teil eines anderen Inhalts von Crusader Kings II war.;;- Combinaciones únicas de rostros para personajes de culturas del Sur de la India\n\n * Ten en cuenta que se te puede haber regalado este DLC por adquirir otro contenido de Crusader Kings II;;;;;;;;;x
DLC_dlc065_TOOLTIP_INSTANT;§YSouth Indian Portraits§!;§YSouth Indian Portraits§! (Portraits sud-indiens);§YSouth Indian Portraits§!;;§YRetratos del Sur de la India§!;;;;;;;;;x
DLC_dlc066_RECOMMENDATION_REAPERS;With §YThe Reaper's Due§! expansion the deadly diseases of medieval times sweep across the world to claim many lives.\n;Avec l'extension §YNotre dû à la Faucheuse§!, les maladies mortelles de l'époque médiévale frappent le monde et emportent de nombreuses vies. \n;Mit der Erweiterung §YReaper's Due§! fegen tödliche Krankheiten des Mittelalters über die Welt und beanspruchen viele Leben.\n;;Con la expansión §YReaper's Due§! las enfermedades mortales de la época medieval arrasarán el mundo cobrándose muchas vidas.\n;;;;;;;;;x
DLC_dlc066_TOOLTIP_DELAYED;- A new epidemic system and The Black Death \n- Court Physicians and Hospitals \n- Prosperity and Depopulation \n\nAdditional Features:\n- New action Go into Seclusion \n- 30+ ways to torture or execute your prisoners \n- New physical Traits that can be seen on portraits \n- New events chains about immortality, death, sickness, and cats;- Un nouveau système d'épidémies et la Peste Noire \n- Physiciens de la Cour et hôpitaux \n- Prospérité et dépopulation \n\nCaractéristiques additionnelles : \n- Nouvelle action 'Vivre en réclusion' \n- Plus de 30 façons de torturer ou d'exécuter vos prisonniers \n- De nouveaux traits physiques qui se voient sur les portraits \n- De nouvelles chaînes d'événements sur l'immortalité, la mort, la maladie et les chats;- Ein neues Epidemiesystem und der Schwarze Tod\n- Hofärzte und Hospitäler\n- Wohlstand und Bevölkerungsverluste\n\nZusätzliche Inhalte:\n- Neue Aktion, um in Klausur zu gehen\n- 30+ neue Wege, um Gefangene zu foltern oder hinzurichten\n- Neue körperliche Eigenschaften, die auf Porträts gesehen werden können\n- Neue Events zur Unsterblichkeit, dem Tod, Krankheiten und Katzen;;- Un nuevo sistema epidémico y La Peste negra \n- Médicos de la corte y hospitales \n- Prosperidad y despoblación \n\nAdemás:\n- Nueva acción: entrar en reclusión \n- Más de 30 modos de torturar o ejecutar presos \n- Nuevos rasgos físicos que se pueden ver en retratos \n- Nuevas cadenas de eventos sobre inmortalidad, muerte, enfermedad y gatos;;;;;;;;;x
DLC_dlc066_TOOLTIP_INSTANT;§YThe Reaper's Due§!;§YThe Reaper's Due§! (Notre dû à la Faucheuse);§YThe Reaper's Due§!;;§YThe Reaper's Due§!;;;;;;;;;x
